Timestamp,Source IP,Destination IP,Protocol,Length
2025-05-01 17:44:25.692769,192.168.0.48,157.240.254.63,TLS,1446
2025-05-01 17:44:25.692775,192.168.0.48,157.240.254.63,TLS,471
2025-05-01 17:44:25.700636,157.240.254.63,192.168.0.48,TLS,1446
2025-05-01 17:44:25.700638,157.240.254.63,192.168.0.48,TLS,1446
2025-05-01 17:44:25.700640,157.240.254.63,192.168.0.48,TLS,275
2025-05-01 17:44:25.701873,192.168.0.48,157.240.254.63,TLS,130
2025-05-01 17:44:25.702000,192.168.0.48,157.240.254.63,TLS,1120
2025-05-01 17:44:25.707774,157.240.254.63,192.168.0.48,TLS,244
2025-05-01 17:44:25.731968,157.240.254.63,192.168.0.48,TLS,300
2025-05-01 17:44:25.742603,192.168.0.48,157.240.254.63,TLS,438
2025-05-01 17:44:25.742809,192.168.0.48,157.240.254.63,TLS,154
2025-05-01 17:44:25.848454,157.240.254.63,192.168.0.48,TLS,89
2025-05-01 17:44:25.848455,157.240.254.63,192.168.0.48,TLS,95
2025-05-01 17:44:25.848457,157.240.254.63,192.168.0.48,TLS,96
2025-05-01 17:44:25.849600,192.168.0.48,157.240.254.63,TLS,121
2025-05-01 17:44:25.849639,192.168.0.48,157.240.254.63,TLS,109
2025-05-01 17:44:25.849660,192.168.0.48,157.240.254.63,TLS,110
2025-05-01 17:44:25.850181,192.168.0.48,157.240.254.63,TLS,353
2025-05-01 17:44:25.850218,192.168.0.48,157.240.254.63,TLS,330
2025-05-01 17:44:25.850328,192.168.0.48,157.240.254.63,TLS,177
2025-05-01 17:44:25.850352,192.168.0.48,157.240.254.63,TLS,150
2025-05-01 17:44:25.850371,192.168.0.48,157.240.254.63,TLS,141
2025-05-01 17:44:25.850389,192.168.0.48,157.240.254.63,TLS,120
2025-05-01 17:44:25.850410,192.168.0.48,157.240.254.63,TLS,125
2025-05-01 17:44:25.850507,192.168.0.48,157.240.254.63,TLS,122
2025-05-01 17:44:25.850642,192.168.0.48,157.240.254.63,TLS,120
2025-05-01 17:44:25.850667,192.168.0.48,157.240.254.63,TLS,169
2025-05-01 17:44:25.863552,157.240.254.63,192.168.0.48,TLS,97
2025-05-01 17:44:25.863554,157.240.254.63,192.168.0.48,TLS,97
2025-05-01 17:44:25.863559,157.240.254.63,192.168.0.48,TLS,97
2025-05-01 17:44:25.864447,157.240.254.63,192.168.0.48,TLS,96
2025-05-01 17:44:25.864448,157.240.254.63,192.168.0.48,TLS,96
2025-05-01 17:44:25.864509,157.240.254.63,192.168.0.48,TLS,96
2025-05-01 17:44:25.865306,157.240.254.63,192.168.0.48,TLS,96
2025-05-01 17:44:25.865308,157.240.254.63,192.168.0.48,TLS,96
2025-05-01 17:44:25.865764,157.240.254.63,192.168.0.48,TLS,96
2025-05-01 17:44:25.865765,157.240.254.63,192.168.0.48,TLS,96
2025-05-01 17:44:25.868940,157.240.254.63,192.168.0.48,TLS,112
