Timestamp,Source IP,Destination IP,Protocol,Length
2025-05-02 17:31:57.180848,10.194.224.177,51.105.71.137,TLS,583
2025-05-02 17:31:57.214291,10.194.224.177,20.189.173.3,TLS,183
2025-05-02 17:31:57.214325,10.194.224.177,20.189.173.3,TLS,1494
2025-05-02 17:31:57.214330,10.194.224.177,20.189.173.3,TLS,958
2025-05-02 17:31:57.317653,51.105.71.137,10.194.224.177,TLS,165
2025-05-02 17:31:57.320374,10.194.224.177,51.105.71.137,TLS,503
2025-05-02 17:31:57.326299,10.194.224.177,172.217.4.74,QUIC,1292
2025-05-02 17:31:57.326301,10.194.224.177,172.217.4.74,QUIC,1292
2025-05-02 17:31:57.326313,10.194.224.177,172.217.4.74,QUIC,1292
2025-05-02 17:31:57.338459,10.194.224.177,142.250.190.110,QUIC,1292
2025-05-02 17:31:57.338462,10.194.224.177,142.250.190.110,QUIC,1292
2025-05-02 17:31:57.350652,172.217.4.74,10.194.224.177,QUIC,1292
2025-05-02 17:31:57.359493,142.250.190.110,10.194.224.177,QUIC,1292
2025-05-02 17:31:57.371444,20.189.173.3,10.194.224.177,TLS,164
2025-05-02 17:31:57.411707,44.211.111.203,10.194.224.177,TLS,90
2025-05-02 17:31:57.411961,10.194.224.177,44.211.111.203,TLS,94
2025-05-02 17:31:57.426042,150.171.22.12,10.194.224.177,TLS,93
2025-05-02 17:31:57.427607,10.194.224.177,150.171.22.12,TLS,89
2025-05-02 17:31:57.427629,10.194.224.177,150.171.22.12,TLS,89
2025-05-02 17:31:57.428350,51.105.71.137,10.194.224.177,TLS,1514
2025-05-02 17:31:57.428356,51.105.71.137,10.194.224.177,TLS,254
2025-05-02 17:31:57.429487,10.194.224.177,51.105.71.137,TLS,1494
2025-05-02 17:31:57.429493,10.194.224.177,51.105.71.137,TLS,1247
2025-05-02 17:31:57.539608,51.105.71.137,10.194.224.177,TLS,169
2025-05-02 17:31:57.823207,51.105.71.137,10.194.224.177,TLS,530
2025-05-02 17:31:57.824277,10.194.224.177,51.105.71.137,TLS,90
2025-05-02 17:31:58.363819,10.194.224.177,34.36.73.246,TLS,1466
2025-05-02 17:31:58.363828,10.194.224.177,34.36.73.246,TLS,578
2025-05-02 17:31:58.448261,34.36.73.246,10.194.224.177,TLS,1466
2025-05-02 17:31:58.448272,34.36.73.246,10.194.224.177,TLS,1428
2025-05-02 17:31:58.449408,10.194.224.177,34.36.73.246,TLS,159
2025-05-02 17:31:58.496398,34.36.73.246,10.194.224.177,TLS,253
2025-05-02 17:31:58.497546,10.194.224.177,34.36.73.246,TLS,697
2025-05-02 17:31:58.545506,34.36.73.246,10.194.224.177,TLS,487
2025-05-02 17:31:58.729280,140.82.113.26,10.194.224.177,TLS,92
2025-05-02 17:31:58.729616,10.194.224.177,140.82.113.26,TLS,96
2025-05-02 17:31:58.814713,10.194.224.177,162.159.140.229,TLS,262
2025-05-02 17:31:58.814743,10.194.224.177,162.159.140.229,TLS,105
2025-05-02 17:31:58.881822,162.159.140.229,10.194.224.177,TLS,105
2025-05-02 17:31:58.931536,162.159.140.229,10.194.224.177,TLS,255
2025-05-02 17:31:58.931538,162.159.140.229,10.194.224.177,TLS,178
2025-05-02 17:31:58.931539,162.159.140.229,10.194.224.177,TLS,97
2025-05-02 17:31:58.932016,10.194.224.177,162.159.140.229,TLS,101
2025-05-02 17:31:59.395969,34.120.52.64,10.194.224.177,TLS,93
2025-05-02 17:31:59.397080,10.194.224.177,34.120.52.64,TLS,97
2025-05-02 17:32:00.245803,10.194.224.177,142.250.191.132,QUIC,1292
2025-05-02 17:32:00.270024,142.250.191.132,10.194.224.177,QUIC,1292
2025-05-02 17:32:00.447972,10.194.224.177,34.117.201.170,QUIC,1292
2025-05-02 17:32:00.447976,10.194.224.177,34.117.201.170,QUIC,1292
2025-05-02 17:32:00.470459,34.117.201.170,10.194.224.177,QUIC,1292
2025-05-02 17:32:01.761577,10.194.224.177,104.18.41.158,QUIC,1292
2025-05-02 17:32:01.761581,10.194.224.177,104.18.41.158,QUIC,1292
2025-05-02 17:32:01.767775,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:01.767793,10.194.224.177,172.64.155.209,TLS,942
2025-05-02 17:32:01.767807,10.194.224.177,172.64.155.209,TLS,105
2025-05-02 17:32:01.780692,172.64.155.209,10.194.224.177,TLS,105
2025-05-02 17:32:01.827252,104.18.41.158,10.194.224.177,QUIC,1242
2025-05-02 17:32:01.827255,104.18.41.158,10.194.224.177,QUIC,1242
2025-05-02 17:32:01.889976,172.64.155.209,10.194.224.177,TLS,356
2025-05-02 17:32:01.889983,172.64.155.209,10.194.224.177,TLS,361
2025-05-02 17:32:01.889993,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:01.891301,10.194.224.177,172.64.155.209,TLS,101
2025-05-02 17:32:04.783541,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:04.783604,10.194.224.177,172.64.155.209,TLS,1006
2025-05-02 17:32:04.783657,10.194.224.177,172.64.155.209,TLS,188
2025-05-02 17:32:04.981087,172.64.155.209,10.194.224.177,TLS,516
2025-05-02 17:32:04.981095,172.64.155.209,10.194.224.177,TLS,115
2025-05-02 17:32:04.981098,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:05.045033,146.75.81.91,10.194.224.177,TLS,105
2025-05-02 17:32:05.046888,10.194.224.177,146.75.81.91,TLS,101
2025-05-02 17:32:05.046925,10.194.224.177,146.75.81.91,TLS,101
2025-05-02 17:32:05.052974,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:05.053001,10.194.224.177,172.64.155.209,TLS,812
2025-05-02 17:32:05.053026,10.194.224.177,172.64.155.209,TLS,929
2025-05-02 17:32:05.379175,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:05.379205,10.194.224.177,172.64.155.209,TLS,944
2025-05-02 17:32:05.486327,172.64.155.209,10.194.224.177,TLS,408
2025-05-02 17:32:05.486329,172.64.155.209,10.194.224.177,TLS,99
2025-05-02 17:32:05.488811,172.64.155.209,10.194.224.177,TLS,174
2025-05-02 17:32:05.488813,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:06.111847,172.64.155.209,10.194.224.177,TLS,1205
2025-05-02 17:32:06.111854,172.64.155.209,10.194.224.177,TLS,131
2025-05-02 17:32:06.117529,172.64.155.209,10.194.224.177,TLS,1291
2025-05-02 17:32:06.121939,172.64.155.209,10.194.224.177,TLS,835
2025-05-02 17:32:06.155841,10.194.224.177,35.186.224.24,QUIC,1292
2025-05-02 17:32:06.166073,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:06.166092,10.194.224.177,172.64.155.209,TLS,269
2025-05-02 17:32:06.219401,172.64.155.209,10.194.224.177,TLS,150
2025-05-02 17:32:06.246927,10.194.224.177,35.186.224.24,TLS,1466
2025-05-02 17:32:06.246935,10.194.224.177,35.186.224.24,TLS,723
2025-05-02 17:32:06.248922,35.186.224.24,10.194.224.177,QUIC,1292
2025-05-02 17:32:06.267657,172.64.155.209,10.194.224.177,TLS,150
2025-05-02 17:32:06.275527,35.186.224.24,10.194.224.177,TLS,278
2025-05-02 17:32:06.275923,10.194.224.177,35.186.224.24,TLS,130
2025-05-02 17:32:06.300660,35.186.224.24,10.194.224.177,TLS,684
2025-05-02 17:32:06.316599,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:06.316619,10.194.224.177,172.64.155.209,TLS,306
2025-05-02 17:32:06.316635,10.194.224.177,172.64.155.209,TLS,740
2025-05-02 17:32:06.349852,10.194.224.177,3.211.197.252,TLS,1514
2025-05-02 17:32:06.349859,10.194.224.177,3.211.197.252,TLS,349
2025-05-02 17:32:06.354260,10.194.224.177,172.67.5.200,TLS,128
2025-05-02 17:32:06.354283,10.194.224.177,172.67.5.200,TLS,105
2025-05-02 17:32:06.365566,172.67.5.200,10.194.224.177,TLS,105
2025-05-02 17:32:06.378855,3.211.197.252,10.194.224.177,TLS,211
2025-05-02 17:32:06.379086,10.194.224.177,3.211.197.252,TLS,117
2025-05-02 17:32:06.379264,10.194.224.177,3.211.197.252,TLS,1514
2025-05-02 17:32:06.379268,10.194.224.177,3.211.197.252,TLS,571
2025-05-02 17:32:06.379277,10.194.224.177,3.211.197.252,TLS,866
2025-05-02 17:32:06.402725,172.64.155.209,10.194.224.177,TLS,526
2025-05-02 17:32:06.403810,172.67.5.200,10.194.224.177,TLS,144
2025-05-02 17:32:06.413067,3.211.197.252,10.194.224.177,TLS,215
2025-05-02 17:32:06.595196,172.64.155.209,10.194.224.177,TLS,199
2025-05-02 17:32:06.600684,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:06.600706,10.194.224.177,172.64.155.209,TLS,291
2025-05-02 17:32:06.600728,10.194.224.177,172.64.155.209,TLS,595
2025-05-02 17:32:06.646981,172.64.155.209,10.194.224.177,TLS,655
2025-05-02 17:32:06.646983,172.64.155.209,10.194.224.177,TLS,1514
2025-05-02 17:32:06.646991,172.64.155.209,10.194.224.177,TLS,182
2025-05-02 17:32:06.646992,172.64.155.209,10.194.224.177,TLS,1514
2025-05-02 17:32:06.646997,172.64.155.209,10.194.224.177,TLS,744
2025-05-02 17:32:06.742671,172.64.155.209,10.194.224.177,TLS,335
2025-05-02 17:32:06.742673,172.64.155.209,10.194.224.177,TLS,99
2025-05-02 17:32:06.742675,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:07.102000,172.64.155.209,10.194.224.177,TLS,224
2025-05-02 17:32:07.103968,10.194.224.177,172.64.155.209,TLS,101
2025-05-02 17:32:07.513099,172.64.155.209,10.194.224.177,TLS,220
2025-05-02 17:32:07.513103,172.64.155.209,10.194.224.177,TLS,516
2025-05-02 17:32:07.513106,172.64.155.209,10.194.224.177,TLS,117
2025-05-02 17:32:07.513110,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:07.646104,172.64.155.209,10.194.224.177,TLS,436
2025-05-02 17:32:07.648154,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:08.362807,10.194.224.177,162.159.140.229,TLS,260
2025-05-02 17:32:08.441992,162.159.140.229,10.194.224.177,TLS,251
2025-05-02 17:32:08.441997,162.159.140.229,10.194.224.177,TLS,178
2025-05-02 17:32:08.442001,162.159.140.229,10.194.224.177,TLS,97
2025-05-02 17:32:08.445391,10.194.224.177,162.159.140.229,TLS,101
2025-05-02 17:32:09.653712,208.103.161.2,10.194.224.177,TLS,91
2025-05-02 17:32:09.654723,10.194.224.177,208.103.161.2,TLS,95
2025-05-02 17:32:12.430966,150.171.22.12,10.194.224.177,TLS,93
2025-05-02 17:32:12.433019,10.194.224.177,150.171.22.12,TLS,89
2025-05-02 17:32:12.433073,10.194.224.177,150.171.22.12,TLS,89
2025-05-02 17:32:13.932133,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:13.932192,10.194.224.177,172.64.155.209,TLS,179
2025-05-02 17:32:13.932232,10.194.224.177,172.64.155.209,TLS,1023
2025-05-02 17:32:15.296396,172.64.155.209,10.194.224.177,TLS,1232
2025-05-02 17:32:15.296402,172.64.155.209,10.194.224.177,TLS,131
2025-05-02 17:32:15.296404,172.64.155.209,10.194.224.177,TLS,774
2025-05-02 17:32:15.296408,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:15.296411,172.64.155.209,10.194.224.177,TLS,150
2025-05-02 17:32:15.296421,172.64.155.209,10.194.224.177,TLS,174
2025-05-02 17:32:15.304324,10.194.224.177,172.64.155.209,TLS,101
2025-05-02 17:32:15.351346,172.64.155.209,10.194.224.177,TLS,502
2025-05-02 17:32:15.537920,172.64.155.209,10.194.224.177,TLS,199
2025-05-02 17:32:15.542274,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:15.542291,10.194.224.177,172.64.155.209,TLS,284
2025-05-02 17:32:15.542307,10.194.224.177,172.64.155.209,TLS,623
2025-05-02 17:32:15.566427,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:15.566446,10.194.224.177,172.64.155.209,TLS,299
2025-05-02 17:32:15.566460,10.194.224.177,172.64.155.209,TLS,764
2025-05-02 17:32:15.722631,172.64.155.209,10.194.224.177,TLS,341
2025-05-02 17:32:15.722633,172.64.155.209,10.194.224.177,TLS,117
2025-05-02 17:32:15.722635,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:15.776905,172.64.155.209,10.194.224.177,TLS,422
2025-05-02 17:32:15.779658,172.64.155.209,10.194.224.177,TLS,111
2025-05-02 17:32:15.783297,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:15.823302,172.64.155.209,10.194.224.177,TLS,661
2025-05-02 17:32:15.823304,172.64.155.209,10.194.224.177,TLS,1514
2025-05-02 17:32:15.823309,172.64.155.209,10.194.224.177,TLS,179
2025-05-02 17:32:15.823310,172.64.155.209,10.194.224.177,TLS,1514
2025-05-02 17:32:15.823315,172.64.155.209,10.194.224.177,TLS,602
2025-05-02 17:32:15.825142,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:16.193058,10.194.224.177,35.186.224.30,TLS,98
2025-05-02 17:32:16.279902,35.186.224.30,10.194.224.177,TLS,94
2025-05-02 17:32:17.257970,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:17.258021,10.194.224.177,172.64.155.209,TLS,223
2025-05-02 17:32:17.258055,10.194.224.177,172.64.155.209,TLS,983
2025-05-02 17:32:17.298098,3.211.197.252,10.194.224.177,TLS,97
2025-05-02 17:32:18.367297,208.103.161.2,10.194.224.177,TLS,120
2025-05-02 17:32:18.368228,10.194.224.177,208.103.161.2,TLS,124
2025-05-02 17:32:18.578350,172.64.155.209,10.194.224.177,TLS,1346
2025-05-02 17:32:18.587011,172.64.155.209,10.194.224.177,TLS,131
2025-05-02 17:32:18.590630,172.64.155.209,10.194.224.177,TLS,774
2025-05-02 17:32:18.594052,172.64.155.209,10.194.224.177,TLS,182
2025-05-02 17:32:18.634575,172.64.155.209,10.194.224.177,TLS,158
2025-05-02 17:32:18.746083,172.64.155.209,10.194.224.177,TLS,174
2025-05-02 17:32:18.948232,172.64.155.209,10.194.224.177,TLS,214
2025-05-02 17:32:19.138304,172.64.155.209,10.194.224.177,TLS,518
2025-05-02 17:32:19.395089,172.64.155.209,10.194.224.177,TLS,199
2025-05-02 17:32:19.399802,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:19.399821,10.194.224.177,172.64.155.209,TLS,284
2025-05-02 17:32:19.399839,10.194.224.177,172.64.155.209,TLS,592
2025-05-02 17:32:19.521267,172.64.155.209,10.194.224.177,TLS,435
2025-05-02 17:32:19.521269,172.64.155.209,10.194.224.177,TLS,117
2025-05-02 17:32:19.521726,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:19.647189,172.64.155.209,10.194.224.177,TLS,436
2025-05-02 17:32:19.648085,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:20.952818,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:20.952856,10.194.224.177,172.64.155.209,TLS,299
2025-05-02 17:32:20.952929,10.194.224.177,172.64.155.209,TLS,828
2025-05-02 17:32:21.547476,172.64.155.209,10.194.224.177,TLS,618
2025-05-02 17:32:21.547484,172.64.155.209,10.194.224.177,TLS,99
2025-05-02 17:32:21.547488,172.64.155.209,10.194.224.177,TLS,1514
2025-05-02 17:32:21.547522,172.64.155.209,10.194.224.177,TLS,146
2025-05-02 17:32:21.547525,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:21.553691,10.194.224.177,172.64.155.209,TLS,101
2025-05-02 17:32:22.343051,10.194.224.177,35.186.224.30,TLS,109
2025-05-02 17:32:22.376895,35.186.224.30,10.194.224.177,TLS,106
2025-05-02 17:32:23.183252,146.75.81.91,10.194.224.177,TLS,105
2025-05-02 17:32:23.185361,10.194.224.177,146.75.81.91,TLS,101
2025-05-02 17:32:23.185451,10.194.224.177,146.75.81.91,TLS,101
2025-05-02 17:32:24.510085,34.120.52.64,10.194.224.177,TLS,93
2025-05-02 17:32:24.511184,10.194.224.177,34.120.52.64,TLS,97
2025-05-02 17:32:27.480014,150.171.22.12,10.194.224.177,TLS,93
2025-05-02 17:32:27.482515,10.194.224.177,150.171.22.12,TLS,89
2025-05-02 17:32:27.482589,10.194.224.177,150.171.22.12,TLS,89
2025-05-02 17:32:30.407709,10.194.224.177,52.33.193.122,TLS,1514
2025-05-02 17:32:30.407738,10.194.224.177,52.33.193.122,TLS,597
2025-05-02 17:32:30.478106,52.33.193.122,10.194.224.177,TLS,1514
2025-05-02 17:32:30.481659,52.33.193.122,10.194.224.177,TLS,347
2025-05-02 17:32:30.482697,10.194.224.177,52.33.193.122,TLS,130
2025-05-02 17:32:30.482905,10.194.224.177,52.33.193.122,TLS,158
2025-05-02 17:32:30.483097,10.194.224.177,52.33.193.122,TLS,457
2025-05-02 17:32:30.483127,10.194.224.177,52.33.193.122,TLS,902
2025-05-02 17:32:30.552682,52.33.193.122,10.194.224.177,TLS,245
2025-05-02 17:32:30.552683,52.33.193.122,10.194.224.177,TLS,128
2025-05-02 17:32:30.552950,10.194.224.177,52.33.193.122,TLS,97
2025-05-02 17:32:30.555797,52.33.193.122,10.194.224.177,TLS,97
2025-05-02 17:32:30.555798,52.33.193.122,10.194.224.177,TLS,329
2025-05-02 17:32:30.555799,52.33.193.122,10.194.224.177,TLS,97
2025-05-02 17:32:31.996943,10.194.224.177,142.250.191.170,QUIC,1292
2025-05-02 17:32:31.996951,10.194.224.177,142.250.191.170,QUIC,1292
2025-05-02 17:32:31.996989,10.194.224.177,142.250.191.170,QUIC,1292
2025-05-02 17:32:32.017400,142.250.191.170,10.194.224.177,QUIC,1292
2025-05-02 17:32:34.752087,208.103.161.2,10.194.224.177,TLS,91
2025-05-02 17:32:34.759700,10.194.224.177,208.103.161.2,TLS,95
2025-05-02 17:32:35.053112,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:35.053151,10.194.224.177,172.64.155.209,TLS,374
2025-05-02 17:32:35.053191,10.194.224.177,172.64.155.209,TLS,105
2025-05-02 17:32:35.053207,10.194.224.177,172.64.155.209,TLS,536
2025-05-02 17:32:35.135128,146.75.81.91,10.194.224.177,TLS,105
2025-05-02 17:32:35.137218,10.194.224.177,146.75.81.91,TLS,101
2025-05-02 17:32:35.137305,10.194.224.177,146.75.81.91,TLS,101
2025-05-02 17:32:35.141901,172.64.155.209,10.194.224.177,TLS,105
2025-05-02 17:32:35.221964,172.64.155.209,10.194.224.177,TLS,426
2025-05-02 17:32:35.221969,172.64.155.209,10.194.224.177,TLS,113
2025-05-02 17:32:35.221980,172.64.155.209,10.194.224.177,TLS,97
2025-05-02 17:32:35.222801,10.194.224.177,172.64.155.209,TLS,101
2025-05-02 17:32:38.363436,10.194.224.177,162.159.140.229,TLS,258
2025-05-02 17:32:38.363465,10.194.224.177,162.159.140.229,TLS,105
2025-05-02 17:32:38.372785,162.159.140.229,10.194.224.177,TLS,105
2025-05-02 17:32:38.435986,162.159.140.229,10.194.224.177,TLS,266
2025-05-02 17:32:38.435989,162.159.140.229,10.194.224.177,TLS,178
2025-05-02 17:32:38.437013,162.159.140.229,10.194.224.177,TLS,97
2025-05-02 17:32:38.438096,10.194.224.177,162.159.140.229,TLS,101
2025-05-02 17:32:40.587016,52.33.193.122,10.194.224.177,TLS,105
2025-05-02 17:32:40.587020,52.33.193.122,10.194.224.177,TLS,90
2025-05-02 17:32:40.982263,17.57.144.244,10.194.224.177,TLS,817
2025-05-02 17:32:41.063961,10.194.224.177,17.57.144.244,TLS,98
2025-05-02 17:32:42.089552,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:42.089612,10.194.224.177,172.64.155.209,TLS,168
2025-05-02 17:32:42.089652,10.194.224.177,172.64.155.209,TLS,1086
2025-05-02 17:32:42.429006,150.171.22.12,10.194.224.177,TLS,93
2025-05-02 17:32:42.432413,10.194.224.177,150.171.22.12,TLS,89
2025-05-02 17:32:42.432480,10.194.224.177,150.171.22.12,TLS,89
2025-05-02 17:32:43.096711,172.64.155.209,10.194.224.177,TLS,1354
2025-05-02 17:32:43.096718,172.64.155.209,10.194.224.177,TLS,131
2025-05-02 17:32:43.099150,10.194.224.177,172.64.155.209,TLS,101
2025-05-02 17:32:43.105459,172.64.155.209,10.194.224.177,TLS,774
2025-05-02 17:32:43.110678,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:43.138757,172.64.155.209,10.194.224.177,TLS,142
2025-05-02 17:32:43.244422,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:43.515118,172.64.155.209,10.194.224.177,TLS,142
2025-05-02 17:32:43.719511,172.64.155.209,10.194.224.177,TLS,206
2025-05-02 17:32:43.959325,172.64.155.209,10.194.224.177,TLS,206
2025-05-02 17:32:44.163555,172.64.155.209,10.194.224.177,TLS,198
2025-05-02 17:32:44.373302,172.64.155.209,10.194.224.177,TLS,174
2025-05-02 17:32:44.576206,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:44.788458,172.64.155.209,10.194.224.177,TLS,206
2025-05-02 17:32:45.007576,172.64.155.209,10.194.224.177,TLS,206
2025-05-02 17:32:45.400246,172.64.155.209,10.194.224.177,TLS,166
2025-05-02 17:32:45.585611,172.64.155.209,10.194.224.177,TLS,182
2025-05-02 17:32:45.809782,172.64.155.209,10.194.224.177,TLS,198
2025-05-02 17:32:46.057469,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:46.186408,10.194.224.177,35.186.224.30,TLS,98
2025-05-02 17:32:46.221661,35.186.224.30,10.194.224.177,TLS,94
2025-05-02 17:32:46.223979,172.64.155.209,10.194.224.177,TLS,198
2025-05-02 17:32:46.423334,172.64.155.209,10.194.224.177,TLS,198
2025-05-02 17:32:46.472579,13.107.246.51,10.194.224.177,TLS,105
2025-05-02 17:32:46.472586,13.107.246.51,10.194.224.177,TLS,90
2025-05-02 17:32:46.780948,172.64.155.209,10.194.224.177,TLS,142
2025-05-02 17:32:46.992007,172.64.155.209,10.194.224.177,TLS,166
2025-05-02 17:32:47.203107,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:47.204727,10.194.224.177,172.64.155.209,TLS,101
2025-05-02 17:32:47.409640,44.211.111.203,10.194.224.177,TLS,90
2025-05-02 17:32:47.409985,10.194.224.177,44.211.111.203,TLS,94
2025-05-02 17:32:47.417208,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:47.627378,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:47.826839,172.64.155.209,10.194.224.177,TLS,198
2025-05-02 17:32:48.153692,172.64.155.209,10.194.224.177,TLS,214
2025-05-02 17:32:48.155293,10.194.224.177,172.64.155.209,TLS,101
2025-05-02 17:32:48.265787,208.103.161.2,10.194.224.177,TLS,120
2025-05-02 17:32:48.266371,10.194.224.177,208.103.161.2,TLS,124
2025-05-02 17:32:48.294367,172.64.155.209,10.194.224.177,TLS,174
2025-05-02 17:32:48.513032,172.64.155.209,10.194.224.177,TLS,206
2025-05-02 17:32:48.718626,172.64.155.209,10.194.224.177,TLS,206
2025-05-02 17:32:49.290643,172.64.155.209,10.194.224.177,TLS,150
2025-05-02 17:32:49.312925,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:49.602560,172.64.155.209,10.194.224.177,TLS,206
2025-05-02 17:32:49.602568,34.120.52.64,10.194.224.177,TLS,93
2025-05-02 17:32:49.603106,10.194.224.177,34.120.52.64,TLS,97
2025-05-02 17:32:49.744755,172.64.155.209,10.194.224.177,TLS,182
2025-05-02 17:32:49.954763,172.64.155.209,10.194.224.177,TLS,198
2025-05-02 17:32:50.253922,172.64.155.209,10.194.224.177,TLS,190
2025-05-02 17:32:50.372641,172.64.155.209,10.194.224.177,TLS,198
2025-05-02 17:32:50.622948,172.64.155.209,10.194.224.177,TLS,198
2025-05-02 17:32:50.790583,172.64.155.209,10.194.224.177,TLS,526
2025-05-02 17:32:50.992409,172.64.155.209,10.194.224.177,TLS,199
2025-05-02 17:32:50.997591,10.194.224.177,172.64.155.209,TLS,1454
2025-05-02 17:32:50.997608,10.194.224.177,172.64.155.209,TLS,293
2025-05-02 17:32:50.997682,10.194.224.177,172.64.155.209,TLS,579
2025-05-02 17:32:51.029338,10.194.224.177,172.64.155.209,TLS,1454
