Timestamp,Source IP,Destination IP,Protocol,Length
2025-05-01 17:33:14.602085,13.107.5.93,192.168.0.132,TLS,1297
2025-05-01 17:33:14.602656,192.168.0.132,13.107.5.93,TLS,624
2025-05-01 17:33:14.602810,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:14.603075,13.107.5.93,192.168.0.132,TLS,1312
2025-05-01 17:33:14.603205,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:14.603207,13.107.5.93,192.168.0.132,TLS,1312
2025-05-01 17:33:14.603732,192.168.0.132,13.107.5.93,TLS,668
2025-05-01 17:33:14.604529,192.168.0.132,13.107.5.93,TLS,676
2025-05-01 17:33:14.607967,13.107.5.93,192.168.0.132,TLS,513
2025-05-01 17:33:14.615231,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:14.615849,13.107.5.93,192.168.0.132,TLS,73
2025-05-01 17:33:14.615850,13.107.5.93,192.168.0.132,TLS,826
2025-05-01 17:33:14.616171,13.107.5.93,192.168.0.132,TLS,513
2025-05-01 17:33:14.616192,192.168.0.132,13.107.5.93,TLS,78
2025-05-01 17:33:14.621172,13.107.5.93,192.168.0.132,TLS,513
2025-05-01 17:33:14.621174,13.107.5.93,192.168.0.132,TLS,513
2025-05-01 17:33:14.627242,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:14.627244,13.107.5.93,192.168.0.132,TLS,73
2025-05-01 17:33:14.627245,13.107.5.93,192.168.0.132,TLS,929
2025-05-01 17:33:14.627321,13.107.5.93,192.168.0.132,TLS,1513
2025-05-01 17:33:14.627603,13.107.5.93,192.168.0.132,TLS,1100
2025-05-01 17:33:14.627605,13.107.5.93,192.168.0.132,TLS,753
2025-05-01 17:33:14.627712,192.168.0.132,13.107.5.93,TLS,78
2025-05-01 17:33:14.664968,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:14.664970,13.107.5.93,192.168.0.132,TLS,55
2025-05-01 17:33:14.664972,13.107.5.93,192.168.0.132,TLS,751
2025-05-01 17:33:14.664973,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:14.664975,13.107.5.93,192.168.0.132,TLS,74
2025-05-01 17:33:14.664976,13.107.5.93,192.168.0.132,TLS,1100
2025-05-01 17:33:14.664978,13.107.5.93,192.168.0.132,TLS,210
2025-05-01 17:33:14.664983,13.107.5.93,192.168.0.132,TLS,508
2025-05-01 17:33:14.664984,13.107.5.93,192.168.0.132,TLS,1083
2025-05-01 17:33:14.664985,13.107.5.93,192.168.0.132,TLS,751
2025-05-01 17:33:14.665777,192.168.0.132,13.107.5.93,TLS,78
2025-05-01 17:33:14.686520,192.168.0.132,23.220.109.213,TLS,311
2025-05-01 17:33:14.686628,192.168.0.132,23.220.109.213,TLS,311
2025-05-01 17:33:14.730489,192.168.0.132,140.82.114.26,TLS,1490
2025-05-01 17:33:14.730495,192.168.0.132,140.82.114.26,TLS,499
2025-05-01 17:33:14.732116,23.220.109.213,192.168.0.132,TLS,1514
2025-05-01 17:33:14.732801,23.220.109.213,192.168.0.132,TLS,1514
2025-05-01 17:33:14.732967,23.220.109.213,192.168.0.132,TLS,1266
2025-05-01 17:33:14.733166,23.220.109.213,192.168.0.132,TLS,213
2025-05-01 17:33:14.733168,23.220.109.213,192.168.0.132,TLS,1266
2025-05-01 17:33:14.733169,23.220.109.213,192.168.0.132,TLS,213
2025-05-01 17:33:14.733851,192.168.0.132,23.220.109.213,TLS,306
2025-05-01 17:33:14.733854,192.168.0.132,23.220.109.213,TLS,306
2025-05-01 17:33:14.758087,23.220.109.213,192.168.0.132,TLS,337
2025-05-01 17:33:14.758340,23.220.109.213,192.168.0.132,TLS,337
2025-05-01 17:33:14.758462,23.220.109.213,192.168.0.132,TLS,580
2025-05-01 17:33:14.758665,192.168.0.132,23.220.109.213,TLS,90
2025-05-01 17:33:14.770077,140.82.114.26,192.168.0.132,TLS,1490
2025-05-01 17:33:14.770081,140.82.114.26,192.168.0.132,TLS,712
2025-05-01 17:33:14.770095,23.220.109.213,192.168.0.132,TLS,90
2025-05-01 17:33:14.770569,192.168.0.132,140.82.114.26,TLS,130
2025-05-01 17:33:14.771118,192.168.0.132,140.82.114.26,TLS,1490
2025-05-01 17:33:14.771124,192.168.0.132,140.82.114.26,TLS,119
2025-05-01 17:33:14.789908,23.220.109.213,192.168.0.132,TLS,337
2025-05-01 17:33:14.789909,23.220.109.213,192.168.0.132,TLS,337
2025-05-01 17:33:14.789913,23.220.109.213,192.168.0.132,TLS,580
2025-05-01 17:33:14.790756,23.220.109.213,192.168.0.132,TLS,90
2025-05-01 17:33:14.793413,192.168.0.132,23.220.109.213,TLS,90
2025-05-01 17:33:14.807203,140.82.114.26,192.168.0.132,TLS,145
2025-05-01 17:33:14.807204,140.82.114.26,192.168.0.132,TLS,145
2025-05-01 17:33:14.812290,140.82.114.26,192.168.0.132,TLS,627
2025-05-01 17:33:14.813326,192.168.0.132,140.82.114.26,TLS,270
2025-05-01 17:33:14.820685,192.168.0.132,23.216.5.136,TLS,659
2025-05-01 17:33:14.820729,192.168.0.132,23.216.5.136,TLS,659
2025-05-01 17:33:14.839212,23.216.5.136,192.168.0.132,TLS,321
2025-05-01 17:33:14.839371,23.216.5.136,192.168.0.132,TLS,321
2025-05-01 17:33:14.839542,192.168.0.132,23.216.5.136,TLS,324
2025-05-01 17:33:14.839575,192.168.0.132,23.216.5.136,TLS,324
2025-05-01 17:33:14.904173,140.82.114.26,192.168.0.132,TLS,139
2025-05-01 17:33:14.914151,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:14.914153,13.107.5.93,192.168.0.132,TLS,55
2025-05-01 17:33:14.914154,13.107.5.93,192.168.0.132,TLS,1100
2025-05-01 17:33:14.914155,13.107.5.93,192.168.0.132,TLS,690
2025-05-01 17:33:14.928239,23.216.5.136,192.168.0.132,TLS,369
2025-05-01 17:33:14.928241,23.216.5.136,192.168.0.132,TLS,369
2025-05-01 17:33:14.928242,23.216.5.136,192.168.0.132,TLS,1502
2025-05-01 17:33:14.930619,23.216.5.136,192.168.0.132,TLS,101
2025-05-01 17:33:14.930620,23.216.5.136,192.168.0.132,TLS,1514
2025-05-01 17:33:14.930621,23.216.5.136,192.168.0.132,TLS,88
2025-05-01 17:33:14.930622,23.216.5.136,192.168.0.132,TLS,90
2025-05-01 17:33:14.930624,23.216.5.136,192.168.0.132,TLS,90
2025-05-01 17:33:14.930894,192.168.0.132,23.216.5.136,TLS,90
2025-05-01 17:33:14.930916,192.168.0.132,23.216.5.136,TLS,90
2025-05-01 17:33:14.968101,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:14.968103,13.107.5.93,192.168.0.132,TLS,55
2025-05-01 17:33:14.968538,13.107.5.93,192.168.0.132,TLS,1100
2025-05-01 17:33:14.968540,13.107.5.93,192.168.0.132,TLS,753
2025-05-01 17:33:14.992716,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:14.992718,13.107.5.93,192.168.0.132,TLS,1100
2025-05-01 17:33:14.992720,13.107.5.93,192.168.0.132,TLS,1100
2025-05-01 17:33:14.992722,13.107.5.93,192.168.0.132,TLS,665
2025-05-01 17:33:15.224141,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:15.224143,13.107.5.93,192.168.0.132,TLS,55
2025-05-01 17:33:15.224144,13.107.5.93,192.168.0.132,TLS,751
2025-05-01 17:33:16.253490,192.168.0.132,13.107.5.93,TLS,571
2025-05-01 17:33:16.253758,192.168.0.132,13.107.5.93,TLS,571
2025-05-01 17:33:16.260883,13.107.5.93,192.168.0.132,TLS,153
2025-05-01 17:33:16.262587,13.107.5.93,192.168.0.132,TLS,153
2025-05-01 17:33:16.263660,192.168.0.132,13.107.5.93,TLS,398
2025-05-01 17:33:16.265046,192.168.0.132,13.107.5.93,TLS,398
2025-05-01 17:33:16.273773,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:16.273778,13.107.5.93,192.168.0.132,TLS,1312
2025-05-01 17:33:16.278567,192.168.0.132,13.107.5.93,TLS,668
2025-05-01 17:33:16.304521,13.107.5.93,192.168.0.132,TLS,513
2025-05-01 17:33:16.304675,13.107.5.93,192.168.0.132,TLS,1514
2025-05-01 17:33:16.304787,13.107.5.93,192.168.0.132,TLS,1312
2025-05-01 17:33:16.309042,192.168.0.132,13.107.5.93,TLS,676
2025-05-01 17:33:16.398844,13.107.5.93,192.168.0.132,TLS,1513
2025-05-01 17:33:16.406587,13.107.5.93,192.168.0.132,TLS,751
2025-05-01 17:33:16.409376,13.107.5.93,192.168.0.132,TLS,513
2025-05-01 17:33:16.463540,13.107.5.93,192.168.0.132,TLS,1513
2025-05-01 17:33:16.463813,13.107.5.93,192.168.0.132,TLS,751
2025-05-01 17:33:19.704077,208.103.161.2,192.168.0.132,TLS,91
2025-05-01 17:33:19.704622,192.168.0.132,208.103.161.2,TLS,95
2025-05-01 17:33:22.171727,146.75.78.137,192.168.0.132,TLS,117
2025-05-01 17:33:22.172509,146.75.78.137,192.168.0.132,TLS,90
2025-05-01 17:33:22.996588,150.171.22.12,192.168.0.132,TLS,108
2025-05-01 17:33:22.997959,192.168.0.132,150.171.22.12,TLS,89
2025-05-01 17:33:22.997972,192.168.0.132,150.171.22.12,TLS,89
2025-05-01 17:33:25.224525,192.168.0.132,142.250.191.110,QUIC,1292
2025-05-01 17:33:25.224527,192.168.0.132,142.250.191.110,QUIC,1292
2025-05-01 17:33:25.253205,142.250.191.110,192.168.0.132,QUIC,1292
2025-05-01 17:33:26.269644,192.168.0.132,172.66.0.227,TLS,261
2025-05-01 17:33:26.269667,192.168.0.132,172.66.0.227,TLS,105
2025-05-01 17:33:26.281931,172.66.0.227,192.168.0.132,TLS,105
2025-05-01 17:33:26.332752,172.66.0.227,192.168.0.132,TLS,256
2025-05-01 17:33:26.332753,172.66.0.227,192.168.0.132,TLS,208
2025-05-01 17:33:26.333209,192.168.0.132,172.66.0.227,TLS,101
2025-05-01 17:33:26.755011,208.103.161.2,192.168.0.132,TLS,120
2025-05-01 17:33:26.755401,192.168.0.132,208.103.161.2,TLS,124
2025-05-01 17:33:30.076890,192.168.0.132,35.186.224.30,TLS,109
2025-05-01 17:33:30.186295,35.186.224.30,192.168.0.132,TLS,106
2025-05-01 17:33:30.695665,17.57.144.247,192.168.0.132,TLS,535
2025-05-01 17:33:30.702457,192.168.0.132,17.57.144.247,TLS,98
2025-05-01 17:33:30.967281,192.168.0.132,17.57.144.247,TLS,1514
2025-05-01 17:33:30.967294,192.168.0.132,17.57.144.247,TLS,362
2025-05-01 17:33:30.968616,192.168.0.132,17.57.144.247,TLS,1444
2025-05-01 17:33:30.982085,17.57.144.247,192.168.0.132,TLS,820
2025-05-01 17:33:30.998084,17.57.144.247,192.168.0.132,TLS,106
2025-05-01 17:33:31.005326,192.168.0.132,17.57.144.247,TLS,98
2025-05-01 17:33:31.014282,192.168.0.132,17.57.144.247,TLS,1514
2025-05-01 17:33:31.014297,192.168.0.132,17.57.144.247,TLS,362
2025-05-01 17:33:32.043871,192.168.0.132,173.194.133.198,QUIC,1292
2025-05-01 17:33:32.043874,192.168.0.132,173.194.133.198,QUIC,1292
2025-05-01 17:33:32.058005,173.194.133.198,192.168.0.132,QUIC,1292
2025-05-01 17:33:33.245650,192.0.66.114,192.168.0.132,TLS,93
2025-05-01 17:33:33.248493,192.0.66.114,192.168.0.132,TLS,78
2025-05-01 17:33:35.015999,192.168.0.132,104.18.8.59,TLS,132
2025-05-01 17:33:35.016028,192.168.0.132,104.18.8.59,TLS,105
2025-05-01 17:33:35.042701,104.18.8.59,192.168.0.132,TLS,105
2025-05-01 17:33:35.266097,104.18.8.59,192.168.0.132,TLS,148
2025-05-01 17:33:35.266099,104.18.8.59,192.168.0.132,TLS,354
2025-05-01 17:33:35.266100,104.18.8.59,192.168.0.132,TLS,97
2025-05-01 17:33:35.266852,192.168.0.132,104.18.8.59,TLS,101
2025-05-01 17:33:35.268955,192.168.0.132,150.171.22.12,TLS,1494
2025-05-01 17:33:35.335109,192.168.0.132,150.171.22.12,TLS,308
2025-05-01 17:33:35.409823,150.171.22.12,192.168.0.132,TLS,93
2025-05-01 17:33:35.662017,150.171.22.12,192.168.0.132,TLS,1514
2025-05-01 17:33:35.666610,150.171.22.12,192.168.0.132,TLS,1421
2025-05-01 17:33:35.666613,150.171.22.12,192.168.0.132,TLS,1514
2025-05-01 17:33:35.666617,150.171.22.12,192.168.0.132,TLS,979
2025-05-01 17:33:35.666619,150.171.22.12,192.168.0.132,TLS,1514
2025-05-01 17:33:35.666626,150.171.22.12,192.168.0.132,TLS,1261
2025-05-01 17:33:35.666629,150.171.22.12,192.168.0.132,TLS,1355
2025-05-01 17:33:35.666631,150.171.22.12,192.168.0.132,TLS,85
2025-05-01 17:33:35.667352,192.168.0.132,150.171.22.12,TLS,89
2025-05-01 17:33:35.669329,192.168.0.132,104.18.8.59,TLS,140
2025-05-01 17:33:35.669367,192.168.0.132,104.18.8.59,TLS,1454
2025-05-01 17:33:35.688111,104.18.8.59,192.168.0.132,TLS,101
2025-05-01 17:33:35.698486,192.168.0.132,104.18.8.59,TLS,1454
2025-05-01 17:33:35.706791,104.18.8.59,192.168.0.132,TLS,101
2025-05-01 17:33:35.713271,192.168.0.132,104.18.8.59,TLS,1454
2025-05-01 17:33:35.720179,104.18.8.59,192.168.0.132,TLS,101
2025-05-01 17:33:35.726672,192.168.0.132,104.18.8.59,TLS,1454
2025-05-01 17:33:35.753026,104.18.8.59,192.168.0.132,TLS,101
2025-05-01 17:33:35.766799,192.168.0.132,104.18.8.59,TLS,1454
2025-05-01 17:33:35.781764,104.18.8.59,192.168.0.132,TLS,101
2025-05-01 17:33:35.790082,192.168.0.132,104.18.8.59,TLS,1454
2025-05-01 17:33:35.793397,192.168.0.132,104.18.8.59,TLS,951
2025-05-01 17:33:35.807193,104.18.8.59,192.168.0.132,TLS,101
2025-05-01 17:33:36.214716,52.205.53.209,192.168.0.132,TLS,112
2025-05-01 17:33:36.214717,52.205.53.209,192.168.0.132,TLS,97
2025-05-01 17:33:36.270621,104.18.8.59,192.168.0.132,TLS,148
2025-05-01 17:33:37.966562,150.171.22.12,192.168.0.132,TLS,93
2025-05-01 17:33:37.967955,192.168.0.132,150.171.22.12,TLS,89
2025-05-01 17:33:37.967977,192.168.0.132,150.171.22.12,TLS,89
2025-05-01 17:33:39.315054,192.168.0.132,13.107.246.51,TLS,1464
2025-05-01 17:33:39.315075,192.168.0.132,13.107.246.51,TLS,700
2025-05-01 17:33:39.409519,13.107.246.51,192.168.0.132,TLS,165
2025-05-01 17:33:39.409797,192.168.0.132,13.107.246.51,TLS,912
2025-05-01 17:33:39.456322,13.107.246.51,192.168.0.132,TLS,347
2025-05-01 17:33:39.456755,192.168.0.132,13.107.246.51,TLS,140
2025-05-01 17:33:39.456843,192.168.0.132,13.107.246.51,TLS,158
2025-05-01 17:33:39.456957,192.168.0.132,13.107.246.51,TLS,342
