Timestamp,Source IP,Destination IP,Protocol,Length
2025-05-01 18:07:20.359609,192.168.0.48,150.171.22.12,TLS,1494
2025-05-01 18:07:20.359649,192.168.0.48,150.171.22.12,TLS,307
2025-05-01 18:07:20.359691,192.168.0.48,150.171.22.12,TLS,416
2025-05-01 18:07:20.383655,35.186.224.24,192.168.0.48,TLS,105
2025-05-01 18:07:20.383663,35.186.224.24,192.168.0.48,QUIC,1292
2025-05-01 18:07:20.383915,192.168.0.48,150.171.22.12,TLS,669
2025-05-01 18:07:20.400414,35.186.224.24,192.168.0.48,TLS,134
2025-05-01 18:07:20.400417,35.186.224.24,192.168.0.48,TLS,231
2025-05-01 18:07:20.400771,35.186.224.24,192.168.0.48,TLS,105
2025-05-01 18:07:20.402950,192.168.0.48,35.186.224.24,TLS,101
2025-05-01 18:07:20.403107,192.168.0.48,35.186.224.24,TLS,105
2025-05-01 18:07:20.449465,150.171.22.12,192.168.0.48,TLS,258
2025-05-01 18:07:23.598475,192.168.0.48,142.250.190.138,QUIC,1292
2025-05-01 18:07:23.598479,192.168.0.48,142.250.190.138,QUIC,1292
2025-05-01 18:07:23.618130,142.250.190.138,192.168.0.48,QUIC,1292
2025-05-01 18:07:23.633214,192.168.0.48,142.250.190.138,QUIC,1292
2025-05-01 18:07:23.633223,192.168.0.48,142.250.190.138,QUIC,1292
2025-05-01 18:07:23.651502,142.250.190.138,192.168.0.48,QUIC,1292
2025-05-01 18:07:24.956718,192.168.0.48,104.26.2.150,TLS,141
2025-05-01 18:07:24.956776,192.168.0.48,104.26.2.150,TLS,105
2025-05-01 18:07:24.966973,104.26.2.150,192.168.0.48,TLS,105
2025-05-01 18:07:25.014018,104.26.2.150,192.168.0.48,TLS,1025
2025-05-01 18:07:25.014026,104.26.2.150,192.168.0.48,TLS,242
2025-05-01 18:07:25.014594,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:25.018787,192.168.0.48,104.26.2.150,TLS,101
2025-05-01 18:07:25.022164,192.168.0.48,104.26.2.150,TLS,210
2025-05-01 18:07:25.091939,104.26.2.150,192.168.0.48,TLS,530
2025-05-01 18:07:25.091946,104.26.2.150,192.168.0.48,TLS,294
2025-05-01 18:07:25.092020,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:26.288086,34.215.43.68,192.168.0.48,TLS,97
2025-05-01 18:07:26.334601,140.82.112.26,192.168.0.48,TLS,91
2025-05-01 18:07:26.335456,192.168.0.48,140.82.112.26,TLS,95
2025-05-01 18:07:27.327026,192.168.0.48,34.215.43.68,TLS,1514
2025-05-01 18:07:27.327038,192.168.0.48,34.215.43.68,TLS,445
2025-05-01 18:07:27.608376,192.168.0.48,146.75.78.137,TLS,379
2025-05-01 18:07:27.608442,192.168.0.48,146.75.78.137,TLS,105
2025-05-01 18:07:27.608457,192.168.0.48,146.75.78.137,TLS,704
2025-05-01 18:07:27.647848,146.75.78.137,192.168.0.48,TLS,105
2025-05-01 18:07:27.664305,34.215.43.68,192.168.0.48,TLS,211
2025-05-01 18:07:27.665140,192.168.0.48,34.215.43.68,TLS,117
2025-05-01 18:07:27.665511,192.168.0.48,34.215.43.68,TLS,1514
2025-05-01 18:07:27.665526,192.168.0.48,34.215.43.68,TLS,575
2025-05-01 18:07:27.665558,192.168.0.48,34.215.43.68,TLS,864
2025-05-01 18:07:27.717570,146.75.78.137,192.168.0.48,TLS,367
2025-05-01 18:07:27.722895,192.168.0.48,146.75.78.137,TLS,101
2025-05-01 18:07:27.738925,34.215.43.68,192.168.0.48,TLS,215
2025-05-01 18:07:28.785887,192.168.0.48,35.186.224.30,TLS,109
2025-05-01 18:07:28.820118,35.186.224.30,192.168.0.48,TLS,106
2025-05-01 18:07:29.313925,192.168.0.48,35.186.224.30,TLS,98
2025-05-01 18:07:29.367543,35.186.224.30,192.168.0.48,TLS,94
2025-05-01 18:07:30.729337,192.168.0.48,146.75.78.137,TLS,161
2025-05-01 18:07:30.808785,146.75.78.137,192.168.0.48,TLS,594
2025-05-01 18:07:31.517499,208.103.161.2,192.168.0.48,TLS,120
2025-05-01 18:07:31.519785,192.168.0.48,208.103.161.2,TLS,124
2025-05-01 18:07:34.581303,150.171.22.12,192.168.0.48,TLS,93
2025-05-01 18:07:34.583418,192.168.0.48,150.171.22.12,TLS,89
2025-05-01 18:07:34.583463,192.168.0.48,150.171.22.12,TLS,89
2025-05-01 18:07:34.637130,192.168.0.48,162.159.140.229,TLS,261
2025-05-01 18:07:34.637179,192.168.0.48,162.159.140.229,TLS,105
2025-05-01 18:07:34.644563,162.159.140.229,192.168.0.48,TLS,105
2025-05-01 18:07:34.704205,162.159.140.229,192.168.0.48,TLS,375
2025-05-01 18:07:34.704211,162.159.140.229,192.168.0.48,TLS,177
2025-05-01 18:07:34.705430,162.159.140.229,192.168.0.48,TLS,97
2025-05-01 18:07:34.708601,192.168.0.48,162.159.140.229,TLS,101
2025-05-01 18:07:35.063857,3.170.152.33,192.168.0.48,TLS,105
2025-05-01 18:07:35.598028,192.168.0.48,104.26.2.150,TLS,141
2025-05-01 18:07:35.598086,192.168.0.48,104.26.2.150,TLS,105
2025-05-01 18:07:35.604572,104.26.2.150,192.168.0.48,TLS,105
2025-05-01 18:07:35.647189,104.26.2.150,192.168.0.48,TLS,740
2025-05-01 18:07:35.647195,104.26.2.150,192.168.0.48,TLS,290
2025-05-01 18:07:35.647362,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:35.649133,192.168.0.48,104.26.2.150,TLS,101
2025-05-01 18:07:35.652815,192.168.0.48,104.26.2.150,TLS,214
2025-05-01 18:07:35.724508,104.26.2.150,192.168.0.48,TLS,539
2025-05-01 18:07:35.724512,104.26.2.150,192.168.0.48,TLS,300
2025-05-01 18:07:35.724514,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:37.614652,192.168.0.48,34.215.43.68,TLS,1514
2025-05-01 18:07:37.614668,192.168.0.48,34.215.43.68,TLS,575
2025-05-01 18:07:37.614694,192.168.0.48,34.215.43.68,TLS,868
2025-05-01 18:07:37.691385,34.215.43.68,192.168.0.48,TLS,215
2025-05-01 18:07:42.259308,192.168.0.48,104.26.2.150,TLS,141
2025-05-01 18:07:42.464371,208.103.161.2,192.168.0.48,TLS,91
2025-05-01 18:07:42.465234,192.168.0.48,208.103.161.2,TLS,95
2025-05-01 18:07:42.486314,104.26.2.150,192.168.0.48,TLS,1036
2025-05-01 18:07:42.486322,104.26.2.150,192.168.0.48,TLS,300
2025-05-01 18:07:42.487487,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:42.491769,192.168.0.48,104.26.2.150,TLS,101
2025-05-01 18:07:42.495777,192.168.0.48,104.26.2.150,TLS,217
2025-05-01 18:07:42.702085,104.26.2.150,192.168.0.48,TLS,534
2025-05-01 18:07:42.702088,104.26.2.150,192.168.0.48,TLS,247
2025-05-01 18:07:42.704588,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:43.711907,192.168.0.48,74.125.132.84,QUIC,1292
2025-05-01 18:07:43.711921,192.168.0.48,74.125.132.84,QUIC,1292
2025-05-01 18:07:43.742227,74.125.132.84,192.168.0.48,QUIC,1292
2025-05-01 18:07:44.930671,192.168.0.48,34.215.43.68,TLS,1514
2025-05-01 18:07:44.930677,192.168.0.48,34.215.43.68,TLS,575
2025-05-01 18:07:44.930690,192.168.0.48,34.215.43.68,TLS,866
2025-05-01 18:07:45.057908,192.168.0.48,34.215.43.68,TLS,866
2025-05-01 18:07:45.136518,34.215.43.68,192.168.0.48,TLS,215
2025-05-01 18:07:47.795055,192.168.0.48,104.26.2.150,TLS,141
2025-05-01 18:07:47.868636,104.26.2.150,192.168.0.48,TLS,738
2025-05-01 18:07:47.868644,104.26.2.150,192.168.0.48,TLS,99
2025-05-01 18:07:47.869849,104.26.2.150,192.168.0.48,TLS,248
2025-05-01 18:07:47.869853,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:47.872689,192.168.0.48,104.26.2.150,TLS,101
2025-05-01 18:07:47.877980,192.168.0.48,104.26.2.150,TLS,224
2025-05-01 18:07:47.926817,104.26.2.150,192.168.0.48,TLS,532
2025-05-01 18:07:47.926824,104.26.2.150,192.168.0.48,TLS,214
2025-05-01 18:07:47.926828,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:49.833567,150.171.22.12,192.168.0.48,TLS,93
2025-05-01 18:07:49.836247,192.168.0.48,150.171.22.12,TLS,89
2025-05-01 18:07:49.836430,192.168.0.48,150.171.22.12,TLS,89
2025-05-01 18:07:51.282104,192.168.0.48,34.215.43.68,TLS,1514
2025-05-01 18:07:51.282119,192.168.0.48,34.215.43.68,TLS,575
2025-05-01 18:07:51.282132,192.168.0.48,34.215.43.68,TLS,896
2025-05-01 18:07:51.422256,34.215.43.68,192.168.0.48,TLS,215
2025-05-01 18:07:51.809349,192.168.0.48,17.138.128.4,TLS,105
2025-05-01 18:07:51.810144,192.168.0.48,17.138.128.4,TLS,90
2025-05-01 18:07:52.934720,192.168.0.48,142.250.191.228,QUIC,1292
2025-05-01 18:07:52.934726,192.168.0.48,142.250.191.228,QUIC,1292
2025-05-01 18:07:53.000146,142.250.191.228,192.168.0.48,QUIC,1292
2025-05-01 18:07:57.145063,192.168.0.48,104.26.2.150,TLS,140
2025-05-01 18:07:57.196997,104.26.2.150,192.168.0.48,TLS,1049
2025-05-01 18:07:57.202520,104.26.2.150,192.168.0.48,TLS,214
2025-05-01 18:07:57.202526,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:57.204268,192.168.0.48,104.26.2.150,TLS,101
2025-05-01 18:07:57.206911,192.168.0.48,104.26.2.150,TLS,227
2025-05-01 18:07:57.260709,104.26.2.150,192.168.0.48,TLS,528
2025-05-01 18:07:57.260715,104.26.2.150,192.168.0.48,TLS,99
2025-05-01 18:07:57.262372,104.26.2.150,192.168.0.48,TLS,277
2025-05-01 18:07:57.262375,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:07:58.232724,192.168.0.48,192.17.88.30,TLS,583
2025-05-01 18:07:58.235700,192.17.88.30,192.168.0.48,TLS,1514
2025-05-01 18:07:58.242109,192.17.88.30,192.168.0.48,TLS,1184
2025-05-01 18:07:58.242774,192.168.0.48,192.17.88.30,TLS,664
2025-05-01 18:07:58.266371,192.17.88.30,192.168.0.48,TLS,141
2025-05-01 18:07:58.266885,192.168.0.48,192.17.88.30,TLS,327
2025-05-01 18:07:58.286597,192.17.88.30,192.168.0.48,TLS,759
2025-05-01 18:07:58.637794,192.168.0.48,3.170.152.60,TLS,1494
2025-05-01 18:07:58.637825,192.168.0.48,3.170.152.60,TLS,550
2025-05-01 18:07:58.646662,3.170.152.60,192.168.0.48,TLS,300
2025-05-01 18:07:58.649437,192.168.0.48,3.170.152.60,TLS,130
2025-05-01 18:07:58.649683,192.168.0.48,3.170.152.60,TLS,158
2025-05-01 18:07:58.649866,192.168.0.48,3.170.152.60,TLS,318
2025-05-01 18:07:58.660424,3.170.152.60,192.168.0.48,TLS,245
2025-05-01 18:07:58.660427,3.170.152.60,192.168.0.48,TLS,137
2025-05-01 18:07:58.660430,3.170.152.60,192.168.0.48,TLS,359
2025-05-01 18:07:58.662645,192.168.0.48,3.170.152.60,TLS,97
2025-05-01 18:07:58.920393,192.168.0.48,35.186.224.30,TLS,109
2025-05-01 18:07:58.955743,35.186.224.30,192.168.0.48,TLS,106
2025-05-01 18:07:59.134584,192.168.0.48,34.215.43.68,TLS,1514
2025-05-01 18:07:59.134603,192.168.0.48,34.215.43.68,TLS,575
2025-05-01 18:07:59.134620,192.168.0.48,34.215.43.68,TLS,876
2025-05-01 18:07:59.207763,34.215.43.68,192.168.0.48,TLS,215
2025-05-01 18:07:59.419088,192.168.0.48,35.186.224.30,TLS,98
2025-05-01 18:07:59.459884,35.186.224.30,192.168.0.48,TLS,94
2025-05-01 18:08:01.594620,208.103.161.2,192.168.0.48,TLS,120
2025-05-01 18:08:01.595616,192.168.0.48,208.103.161.2,TLS,124
2025-05-01 18:08:04.674350,192.168.0.48,104.26.2.150,TLS,141
2025-05-01 18:08:04.680982,150.171.22.12,192.168.0.48,TLS,93
2025-05-01 18:08:04.682726,192.168.0.48,150.171.22.12,TLS,89
2025-05-01 18:08:04.682751,192.168.0.48,150.171.22.12,TLS,89
2025-05-01 18:08:04.685265,192.168.0.48,172.217.5.3,QUIC,1292
2025-05-01 18:08:04.685269,192.168.0.48,172.217.5.3,QUIC,1292
2025-05-01 18:08:04.686074,192.168.0.48,172.217.5.3,QUIC,1292
2025-05-01 18:08:04.725839,192.168.0.48,162.159.140.229,TLS,257
2025-05-01 18:08:04.725881,192.168.0.48,162.159.140.229,TLS,105
2025-05-01 18:08:04.729153,172.217.5.3,192.168.0.48,QUIC,1292
2025-05-01 18:08:04.744424,104.26.2.150,192.168.0.48,TLS,749
2025-05-01 18:08:04.744429,104.26.2.150,192.168.0.48,TLS,278
2025-05-01 18:08:04.744432,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:08:04.746028,192.168.0.48,104.26.2.150,TLS,101
2025-05-01 18:08:04.748884,192.168.0.48,104.26.2.150,TLS,230
2025-05-01 18:08:04.776981,162.159.140.229,192.168.0.48,TLS,105
2025-05-01 18:08:04.815030,104.26.2.150,192.168.0.48,TLS,536
2025-05-01 18:08:04.815033,104.26.2.150,192.168.0.48,TLS,213
2025-05-01 18:08:04.816288,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:08:04.826030,162.159.140.229,192.168.0.48,TLS,256
2025-05-01 18:08:04.826035,162.159.140.229,192.168.0.48,TLS,208
2025-05-01 18:08:04.828369,192.168.0.48,162.159.140.229,TLS,101
2025-05-01 18:08:06.385199,192.168.0.48,34.215.43.68,TLS,1514
2025-05-01 18:08:06.385216,192.168.0.48,34.215.43.68,TLS,575
2025-05-01 18:08:06.385231,192.168.0.48,34.215.43.68,TLS,876
2025-05-01 18:08:06.470411,34.215.43.68,192.168.0.48,TLS,215
2025-05-01 18:08:07.651097,208.103.161.2,192.168.0.48,TLS,91
2025-05-01 18:08:07.654664,192.168.0.48,208.103.161.2,TLS,95
2025-05-01 18:08:08.503050,192.168.0.48,104.26.2.150,TLS,227
2025-05-01 18:08:08.576305,104.26.2.150,192.168.0.48,TLS,1054
2025-05-01 18:08:08.576312,104.26.2.150,192.168.0.48,TLS,213
2025-05-01 18:08:08.579615,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:08:08.584766,192.168.0.48,104.26.2.150,TLS,350
2025-05-01 18:08:08.666459,104.26.2.150,192.168.0.48,TLS,529
2025-05-01 18:08:08.666461,104.26.2.150,192.168.0.48,TLS,255
2025-05-01 18:08:08.667222,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:08:10.748996,192.168.0.48,34.215.43.68,TLS,1514
2025-05-01 18:08:10.749011,192.168.0.48,34.215.43.68,TLS,575
2025-05-01 18:08:10.749024,192.168.0.48,34.215.43.68,TLS,896
2025-05-01 18:08:10.828764,34.215.43.68,192.168.0.48,TLS,215
2025-05-01 18:08:13.284526,23.44.16.163,192.168.0.48,TLS,90
2025-05-01 18:08:13.284536,23.198.244.199,192.168.0.48,TLS,90
2025-05-01 18:08:13.307716,192.168.0.48,104.26.2.150,TLS,161
2025-05-01 18:08:13.356477,104.26.2.150,192.168.0.48,TLS,759
2025-05-01 18:08:13.356485,104.26.2.150,192.168.0.48,TLS,255
2025-05-01 18:08:13.356652,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:08:13.361141,192.168.0.48,104.26.2.150,TLS,101
2025-05-01 18:08:13.364881,192.168.0.48,104.26.2.150,TLS,241
2025-05-01 18:08:13.411966,104.26.2.150,192.168.0.48,TLS,537
2025-05-01 18:08:13.411985,104.26.2.150,192.168.0.48,TLS,372
2025-05-01 18:08:13.412291,104.26.2.150,192.168.0.48,TLS,97
2025-05-01 18:08:13.433413,169.150.236.106,192.168.0.48,TLS,105
2025-05-01 18:08:13.433421,169.150.236.106,192.168.0.48,TLS,90
2025-05-01 18:08:16.475793,192.168.0.48,34.215.43.68,TLS,1514
2025-05-01 18:08:16.475813,192.168.0.48,34.215.43.68,TLS,575
2025-05-01 18:08:16.475827,192.168.0.48,34.215.43.68,TLS,886
2025-05-01 18:08:16.551181,34.215.43.68,192.168.0.48,TLS,215
2025-05-01 18:08:19.734805,150.171.22.12,192.168.0.48,TLS,93
2025-05-01 18:08:19.737287,192.168.0.48,150.171.22.12,TLS,89
2025-05-01 18:08:19.737441,192.168.0.48,150.171.22.12,TLS,89
2025-05-01 18:08:20.452344,192.168.0.48,150.171.22.12,TLS,1494
2025-05-01 18:08:20.462358,192.168.0.48,150.171.22.12,TLS,669
2025-05-01 18:08:20.547186,150.171.22.12,192.168.0.48,TLS,227
2025-05-01 18:08:22.770807,192.168.0.48,104.19.222.79,TLS,1454
2025-05-01 18:08:22.770814,192.168.0.48,104.19.222.79,TLS,505
2025-05-01 18:08:22.787748,104.19.222.79,192.168.0.48,TLS,1514
2025-05-01 18:08:22.788926,104.19.222.79,192.168.0.48,TLS,640
2025-05-01 18:08:22.791360,192.168.0.48,104.19.222.79,TLS,130
